id_venda,data_venda,id_cliente,nome_cliente,cidade,estado,categoria,produto,quantidade,valor_unitario,desconto,valor_total,forma_pagamento,avaliacao_cliente,mes,ano,trimestre
1565,2024-10-15,295,Cliente_0295,Petrópolis,Rj,Eletrônicos,Smartwatch,3,851.62,0.1,2299.37,Pix,5.0,Outubro,2024,4
1566,2024-04-11,150,Cliente_0150,Curitiba,Pr,Vestuário,Tênis,4,294.44,0.2,942.21,Cartão De Crédito,5.0,Abril,2024,2
1567,2024-02-23,165,Cliente_0165,Niterói,Rj,Casa & Decoração,Vaso,1,91.98,0.05,87.38,Pix,4.0,Fevereiro,2024,1
1568,2024-01-22,97,Cliente_0097,Pelotas,Rs,Alimentos,Chocolate Belga,1,32.17,0.1,28.95,Cartão De Crédito,5.0,Janeiro,2024,1
1569,2024-06-04,198,Cliente_0198,Santos,Sp,Vestuário,Tênis,1,306.41,0.0,306.41,Dinheiro,3.0,Junho,2024,2
1570,2024-07-08,349,Cliente_0349,Aparecida De Goiânia,Go,Eletrônicos,Tablet,2,1188.42,0.1,2139.16,Dinheiro,5.0,Julho,2024,3
1571,2024-04-14,254,Cliente_0254,Belo Horizonte,Mg,Eletrônicos,Tablet,3,1220.79,0.0,3662.37,Pix,3.0,Abril,2024,2
1572,2024-01-03,464,Cliente_0464,Fortaleza,Ce,Eletrônicos,Smartphone,1,1680.49,0.0,1680.49,Boleto,4.0,Janeiro,2024,1
1573,2024-07-24,23,Cliente_0023,Fortaleza,Ce,Alimentos,Whey Protein,3,197.95,0.2,475.08,Pix,3.0,Julho,2024,3
1574,2024-11-30,378,Cliente_0378,Blumenau,Sc,Alimentos,Chocolate Belga,3,37.54,0.0,112.62,Cartão De Crédito,5.0,Novembro,2024,4
1575,2024-04-07,419,Cliente_0419,Juazeiro Do Norte,Ce,Eletrônicos,Tablet,3,1132.02,0.2,2716.85,Cartão De Crédito,5.0,Abril,2024,2
1576,2024-12-05,354,Cliente_0354,Santos,Sp,Eletrônicos,Tablet,4,1102.97,0.0,4411.88,Pix,4.0,Dezembro,2024,4
1577,2024-06-16,86,Cliente_0086,Recife,Pe,Eletrônicos,Notebook,2,3166.55,0.1,5699.79,Cartão De Crédito,5.0,Junho,2024,2
1578,2024-10-18,134,Cliente_0134,Anápolis,Go,Casa & Decoração,Quadro Decorativo,3,194.37,0.2,466.49,Cartão De Crédito,3.0,Outubro,2024,4
1579,2024-09-22,19,Cliente_0019,Anápolis,Go,Vestuário,Camiseta,2,60.26,0.0,120.52,Cartão De Crédito,4.0,Setembro,2024,3
1580,2024-12-21,413,Cliente_0413,Fortaleza,Ce,Vestuário,Camiseta,1,59.55,0.2,47.64,Cartão De Crédito,2.0,Dezembro,2024,4
1581,2024-01-22,340,Cliente_0340,Uberlândia,Mg,Alimentos,Chocolate Belga,5,33.12,0.2,132.48,Boleto,5.0,Janeiro,2024,1
1582,2024-03-19,175,Cliente_0175,Curitiba,Pr,Vestuário,Calça Jeans,5,145.75,0.0,728.75,Cartão De Crédito,5.0,Março,2024,1
1583,2024-07-13,79,Cliente_0079,Recife,Pe,Vestuário,Tênis,1,304.65,0.05,289.42,Pix,5.0,Julho,2024,3
1584,2024-08-13,36,Cliente_0036,Feira De Santana,Ba,Vestuário,Calça Jeans,4,148.9,0.0,595.6,Pix,5.0,Agosto,2024,3
1585,2024-01-30,58,Cliente_0058,Belo Horizonte,Mg,Alimentos,Granola,5,30.73,0.0,153.65,Cartão De Crédito,5.0,Janeiro,2024,1
1586,2024-01-20,74,Cliente_0074,Juiz De Fora,Mg,Eletrônicos,Smartwatch,3,741.83,0.0,2225.49,Pix,5.0,Janeiro,2024,1
1587,2024-07-17,394,Cliente_0394,Santos,Sp,Eletrônicos,Tablet,1,1246.83,0.2,997.46,Boleto,4.0,Julho,2024,3
1588,2024-08-31,480,Cliente_0480,Goiânia,Go,Eletrônicos,Smartwatch,1,784.69,0.15,666.99,Cartão De Crédito,4.0,Agosto,2024,3
1589,2024-05-08,177,Cliente_0177,Vitória Da Conquista,Ba,Casa & Decoração,Vaso,4,87.72,0.1,315.79,Pix,5.0,Maio,2024,2
1590,2024-03-14,147,Cliente_0147,Olinda,Pe,Casa & Decoração,Tapete,3,312.01,0.0,936.03,Cartão De Crédito,5.0,Março,2024,1
1591,2024-06-02,74,Cliente_0074,Uberlândia,Mg,Casa & Decoração,Quadro Decorativo,1,196.27,0.05,186.46,Cartão De Crédito,2.0,Junho,2024,2
1592,2024-07-26,216,Cliente_0216,Juiz De Fora,Mg,Vestuário,Vestido,3,207.57,0.0,622.71,Pix,5.0,Julho,2024,3
1593,2024-06-15,341,Cliente_0341,Juazeiro Do Norte,Ce,Casa & Decoração,Vaso,3,82.39,0.0,247.17,Pix,4.0,Junho,2024,2
1594,2024-04-09,486,Cliente_0486,Vitória Da Conquista,Ba,Vestuário,Calça Jeans,2,137.2,0.1,246.96,Pix,5.0,Abril,2024,2
1595,2024-06-06,110,Cliente_0110,Anápolis,Go,Alimentos,Chocolate Belga,3,36.57,0.15,93.25,Pix,4.0,Junho,2024,2
1596,2024-04-21,173,Cliente_0173,Joinville,Sc,Casa & Decoração,Quadro Decorativo,1,191.96,0.0,191.96,Cartão De Crédito,4.0,Abril,2024,2
1597,2024-12-21,106,Cliente_0106,Fortaleza,Ce,Casa & Decoração,Almofada,4,65.88,0.0,263.52,Pix,4.0,Dezembro,2024,4
1598,2024-04-11,78,Cliente_0078,Juiz De Fora,Mg,Alimentos,Granola,4,25.64,0.1,92.3,Pix,4.0,Abril,2024,2
1599,2024-11-17,449,Cliente_0449,Maringá,Pr,Vestuário,Vestido,5,173.34,0.1,780.03,Cartão De Crédito,2.0,Novembro,2024,4
1600,2024-02-16,161,Cliente_0161,São Paulo,Sp,Eletrônicos,Smartphone,1,1941.91,0.0,1941.91,Cartão De Crédito,5.0,Fevereiro,2024,1
1601,2024-06-10,299,Cliente_0299,Porto Alegre,Rs,Vestuário,Calça Jeans,3,139.82,0.1,377.51,Cartão De Crédito,5.0,Junho,2024,2
1602,2024-10-14,82,Cliente_0082,Caxias Do Sul,Rs,Alimentos,Whey Protein,1,182.32,0.2,145.86,Cartão De Crédito,5.0,Outubro,2024,4
1603,2024-10-14,283,Cliente_0283,Aparecida De Goiânia,Go,Casa & Decoração,Luminária,4,121.95,0.0,487.8,Pix,5.0,Outubro,2024,4
1604,2024-02-19,387,Cliente_0387,Petrópolis,Rj,Alimentos,Whey Protein,2,183.52,0.05,348.69,Boleto,2.0,Fevereiro,2024,1
1605,2024-12-18,419,Cliente_0419,Recife,Pe,Casa & Decoração,Vaso,1,81.34,0.1,73.21,Cartão De Crédito,4.0,Dezembro,2024,4
1606,2024-06-22,44,Cliente_0044,Campinas,Sp,Vestuário,Vestido,5,189.72,0.0,948.6,Cartão De Crédito,5.0,Junho,2024,2
1607,2024-02-26,479,Cliente_0479,Pelotas,Rs,Vestuário,Jaqueta,4,227.47,0.0,909.88,Pix,5.0,Fevereiro,2024,1
1608,2024-09-10,9,Cliente_0009,Niterói,Rj,Alimentos,Azeite Importado,5,83.75,0.2,335.0,Pix,5.0,Setembro,2024,3
1609,2024-09-23,463,Cliente_0463,Porto Alegre,Rs,Vestuário,Tênis,5,283.08,0.0,1415.4,Pix,5.0,Setembro,2024,3
1610,2024-08-17,222,Cliente_0222,Vitória Da Conquista,Ba,Vestuário,Camiseta,3,59.47,0.0,178.41,Cartão De Crédito,4.0,Agosto,2024,3
1611,2024-11-15,6,Cliente_0006,Maringá,Pr,Casa & Decoração,Luminária,1,138.81,0.0,138.81,Cartão De Crédito,5.0,Novembro,2024,4
1612,2024-12-21,345,Cliente_0345,Caruaru,Pe,Casa & Decoração,Tapete,4,308.02,0.0,1232.08,Cartão De Crédito,4.0,Dezembro,2024,4
1613,2024-06-26,369,Cliente_0369,Juazeiro Do Norte,Ce,Alimentos,Granola,3,28.18,0.0,84.54,Cartão De Crédito,4.0,Junho,2024,2
1614,2024-12-07,468,Cliente_0468,Niterói,Rj,Alimentos,Azeite Importado,1,76.22,0.2,60.98,Pix,4.0,Dezembro,2024,4
1615,2024-03-31,192,Cliente_0192,Belo Horizonte,Mg,Eletrônicos,Smartphone,2,1739.88,0.0,3479.76,Pix,2.0,Março,2024,1
1616,2024-06-23,446,Cliente_0446,Rio De Janeiro,Rj,Vestuário,Camiseta,1,61.0,0.15,51.85,Cartão De Crédito,5.0,Junho,2024,2
1617,2024-12-26,72,Cliente_0072,Petrópolis,Rj,Casa & Decoração,Quadro Decorativo,1,207.68,0.0,207.68,Pix,3.0,Dezembro,2024,4
1618,2024-08-09,406,Cliente_0406,Petrópolis,Rj,Eletrônicos,Notebook,1,3613.29,0.0,3613.29,Cartão De Crédito,5.0,Agosto,2024,3
1619,2024-08-31,419,Cliente_0419,Maringá,Pr,Eletrônicos,Tablet,5,1213.87,0.0,6069.35,Dinheiro,3.0,Agosto,2024,3
1620,2024-02-01,227,Cliente_0227,Pelotas,Rs,Vestuário,Vestido,5,197.72,0.2,790.88,Cartão De Crédito,3.0,Fevereiro,2024,1
1621,2024-04-06,359,Cliente_0359,Porto Alegre,Rs,Vestuário,Calça Jeans,5,147.96,0.1,665.82,Boleto,3.0,Abril,2024,2
1622,2024-11-21,429,Cliente_0429,Curitiba,Pr,Vestuário,Calça Jeans,2,135.89,0.05,258.19,Pix,4.0,Novembro,2024,4
1623,2024-05-03,272,Cliente_0272,Juazeiro Do Norte,Ce,Alimentos,Whey Protein,3,191.35,0.15,487.94,Boleto,1.0,Maio,2024,2
1624,2024-09-09,177,Cliente_0177,Belo Horizonte,Mg,Alimentos,Azeite Importado,1,86.23,0.0,86.23,Cartão De Crédito,5.0,Setembro,2024,3
1625,2024-10-28,395,Cliente_0395,Recife,Pe,Casa & Decoração,Luminária,1,120.62,0.0,120.62,Cartão De Crédito,5.0,Outubro,2024,4
1626,2024-07-02,381,Cliente_0381,Pelotas,Rs,Eletrônicos,Smartwatch,3,830.4,0.05,2366.64,Cartão De Crédito,5.0,Julho,2024,3
1627,2024-10-27,88,Cliente_0088,Maringá,Pr,Alimentos,Chocolate Belga,2,32.91,0.0,65.82,Cartão De Crédito,2.0,Outubro,2024,4
1628,2024-08-25,232,Cliente_0232,Londrina,Pr,Casa & Decoração,Vaso,4,89.64,0.2,286.85,Pix,3.0,Agosto,2024,3
1629,2024-11-19,77,Cliente_0077,São Paulo,Sp,Casa & Decoração,Vaso,3,81.82,0.0,245.46,Cartão De Crédito,4.0,Novembro,2024,4
1630,2024-01-09,201,Cliente_0201,Florianópolis,Sc,Vestuário,Calça Jeans,2,147.52,0.0,295.04,Cartão De Crédito,4.0,Janeiro,2024,1
1631,2024-10-08,143,Cliente_0143,Caruaru,Pe,Vestuário,Camiseta,2,62.02,0.0,124.04,Pix,4.0,Outubro,2024,4
1632,2024-01-31,181,Cliente_0181,Fortaleza,Ce,Casa & Decoração,Vaso,4,86.29,0.15,293.39,Cartão De Crédito,5.0,Janeiro,2024,1
1633,2024-09-22,483,Cliente_0483,Joinville,Sc,Alimentos,Chocolate Belga,2,36.15,0.0,72.3,Cartão De Crédito,4.0,Setembro,2024,3
1634,2024-11-18,160,Cliente_0160,Pelotas,Rs,Casa & Decoração,Luminária,2,136.62,0.0,273.24,Cartão De Crédito,5.0,Novembro,2024,4
1635,2024-07-10,414,Cliente_0414,Juiz De Fora,Mg,Eletrônicos,Smartwatch,3,868.35,0.0,2605.05,Cartão De Crédito,5.0,Julho,2024,3
1636,2024-05-06,108,Cliente_0108,Campinas,Sp,Casa & Decoração,Luminária,3,122.15,0.05,348.13,Pix,5.0,Maio,2024,2
1637,2024-06-18,358,Cliente_0358,Pelotas,Rs,Alimentos,Chocolate Belga,3,34.3,0.1,92.61,Cartão De Crédito,3.0,Junho,2024,2
1638,2024-05-01,417,Cliente_0417,Vitória Da Conquista,Ba,Alimentos,Granola,5,26.05,0.1,117.22,Pix,5.0,Maio,2024,2
1639,2024-03-16,320,Cliente_0320,Maringá,Pr,Casa & Decoração,Luminária,1,141.71,0.05,134.62,Pix,4.0,Março,2024,1
1640,2024-04-08,406,Cliente_0406,Porto Alegre,Rs,Casa & Decoração,Almofada,4,74.89,0.05,284.58,Pix,5.0,Abril,2024,2
1641,2024-01-02,168,Cliente_0168,Recife,Pe,Alimentos,Café Premium,2,45.36,0.15,77.11,Pix,4.0,Janeiro,2024,1
1642,2024-10-01,103,Cliente_0103,Londrina,Pr,Vestuário,Tênis,3,319.45,0.1,862.52,Pix,5.0,Outubro,2024,4
1643,2024-09-15,145,Cliente_0145,Santos,Sp,Eletrônicos,Fone De Ouvido,2,351.47,0.1,632.65,Cartão De Crédito,4.0,Setembro,2024,3
1644,2024-01-13,15,Cliente_0015,Porto Alegre,Rs,Eletrônicos,Fone De Ouvido,2,358.65,0.0,717.3,Boleto,5.0,Janeiro,2024,1
1645,2024-07-14,285,Cliente_0285,Recife,Pe,Eletrônicos,Fone De Ouvido,4,321.24,0.15,1092.22,Cartão De Crédito,3.0,Julho,2024,3
1646,2024-12-27,311,Cliente_0311,Caxias Do Sul,Rs,Alimentos,Café Premium,3,47.3,0.0,141.9,Cartão De Crédito,4.0,Dezembro,2024,4
1647,2024-06-16,283,Cliente_0283,São Paulo,Sp,Vestuário,Tênis,1,276.74,0.2,221.39,Cartão De Crédito,4.0,Junho,2024,2
1648,2024-06-14,203,Cliente_0203,Santos,Sp,Casa & Decoração,Almofada,4,73.5,0.15,249.9,Pix,3.0,Junho,2024,2
1649,2024-09-18,29,Cliente_0029,Maringá,Pr,Eletrônicos,Fone De Ouvido,5,369.74,0.0,1848.7,Pix,5.0,Setembro,2024,3
1650,2024-09-24,84,Cliente_0084,Rio De Janeiro,Rj,Casa & Decoração,Luminária,2,134.39,0.0,268.78,Cartão De Crédito,5.0,Setembro,2024,3
1651,2024-02-05,253,Cliente_0253,Curitiba,Pr,Alimentos,Azeite Importado,4,71.67,0.0,286.68,Cartão De Crédito,4.0,Fevereiro,2024,1
1652,2024-04-16,230,Cliente_0230,Juiz De Fora,Mg,Casa & Decoração,Vaso,1,85.5,0.2,68.4,Boleto,3.0,Abril,2024,2
1653,2024-01-27,330,Cliente_0330,Salvador,Ba,Alimentos,Whey Protein,5,180.05,0.0,900.25,Cartão De Crédito,5.0,Janeiro,2024,1
1654,2024-03-11,257,Cliente_0257,Salvador,Ba,Eletrônicos,Smartphone,2,1749.65,0.2,2799.44,Cartão De Crédito,4.0,Março,2024,1
1655,2024-12-08,366,Cliente_0366,Anápolis,Go,Casa & Decoração,Luminária,4,118.36,0.0,473.44,Pix,5.0,Dezembro,2024,4
1656,2024-10-25,252,Cliente_0252,Florianópolis,Sc,Eletrônicos,Notebook,2,3805.87,0.0,7611.74,Pix,1.0,Outubro,2024,4
1657,2024-10-01,4,Cliente_0004,Uberlândia,Mg,Alimentos,Granola,2,28.3,0.0,56.6,Pix,5.0,Outubro,2024,4
1658,2024-03-22,428,Cliente_0428,Anápolis,Go,Alimentos,Azeite Importado,5,75.93,0.05,360.67,Pix,3.0,Março,2024,1
1659,2024-11-29,147,Cliente_0147,Londrina,Pr,Alimentos,Whey Protein,4,185.11,0.0,740.44,Cartão De Crédito,4.0,Novembro,2024,4
1660,2024-02-24,381,Cliente_0381,Belo Horizonte,Mg,Casa & Decoração,Tapete,1,295.84,0.05,281.05,Cartão De Crédito,5.0,Fevereiro,2024,1
1661,2024-01-28,332,Cliente_0332,Joinville,Sc,Alimentos,Whey Protein,3,192.8,0.05,549.48,Pix,5.0,Janeiro,2024,1
1662,2024-04-20,425,Cliente_0425,Goiânia,Go,Alimentos,Whey Protein,3,189.59,0.0,568.77,Cartão De Crédito,3.0,Abril,2024,2
1663,2024-03-25,472,Cliente_0472,Londrina,Pr,Casa & Decoração,Vaso,4,96.47,0.1,347.29,Pix,4.0,Março,2024,1
1664,2024-01-16,318,Cliente_0318,Petrópolis,Rj,Alimentos,Whey Protein,1,188.89,0.0,188.89,Cartão De Crédito,2.0,Janeiro,2024,1
1665,2024-10-17,493,Cliente_0493,Caxias Do Sul,Rs,Alimentos,Café Premium,4,49.43,0.15,168.06,Cartão De Crédito,3.0,Outubro,2024,4
1666,2024-05-23,214,Cliente_0214,Caucaia,Ce,Vestuário,Calça Jeans,3,159.47,0.0,478.41,Cartão De Crédito,5.0,Maio,2024,2
1667,2024-04-14,62,Cliente_0062,Porto Alegre,Rs,Eletrônicos,Smartphone,3,1695.06,0.05,4830.92,Pix,5.0,Abril,2024,2
1668,2024-04-30,234,Cliente_0234,Belo Horizonte,Mg,Eletrônicos,Tablet,1,1303.34,0.0,1303.34,Pix,5.0,Abril,2024,2
1669,2024-02-02,375,Cliente_0375,Santos,Sp,Alimentos,Azeite Importado,5,72.94,0.05,346.46,Cartão De Crédito,5.0,Fevereiro,2024,1
1670,2024-08-26,212,Cliente_0212,São Paulo,Sp,Casa & Decoração,Vaso,4,94.65,0.05,359.67,Cartão De Crédito,3.0,Agosto,2024,3
1671,2024-09-02,104,Cliente_0104,Pelotas,Rs,Eletrônicos,Smartphone,3,1757.02,0.15,4480.4,Cartão De Crédito,5.0,Setembro,2024,3
1672,2024-01-01,333,Cliente_0333,Vitória Da Conquista,Ba,Alimentos,Whey Protein,4,203.29,0.2,650.53,Pix,2.0,Janeiro,2024,1
1673,2024-07-05,46,Cliente_0046,Recife,Pe,Casa & Decoração,Almofada,1,74.08,0.0,74.08,Pix,4.0,Julho,2024,3
1674,2024-10-09,277,Cliente_0277,Uberlândia,Mg,Casa & Decoração,Almofada,3,73.22,0.15,186.71,Pix,3.0,Outubro,2024,4
1675,2024-08-27,178,Cliente_0178,Juiz De Fora,Mg,Alimentos,Chocolate Belga,4,37.03,0.0,148.12,Cartão De Crédito,5.0,Agosto,2024,3
1676,2024-11-04,130,Cliente_0130,Juazeiro Do Norte,Ce,Casa & Decoração,Almofada,4,66.3,0.0,265.2,Cartão De Crédito,5.0,Novembro,2024,4
1677,2024-06-24,260,Cliente_0260,Olinda,Pe,Alimentos,Chocolate Belga,2,32.07,0.0,64.14,Dinheiro,5.0,Junho,2024,2
1678,2024-10-20,72,Cliente_0072,Maringá,Pr,Vestuário,Jaqueta,2,244.17,0.2,390.67,Boleto,5.0,Outubro,2024,4
1679,2024-01-22,267,Cliente_0267,Fortaleza,Ce,Casa & Decoração,Luminária,5,120.58,0.1,542.61,Cartão De Crédito,3.0,Janeiro,2024,1
1680,2024-07-10,281,Cliente_0281,Londrina,Pr,Vestuário,Calça Jeans,1,154.81,0.0,154.81,Pix,5.0,Julho,2024,3
1681,2024-02-24,116,Cliente_0116,Joinville,Sc,Casa & Decoração,Tapete,4,289.8,0.15,985.32,Pix,5.0,Fevereiro,2024,1
1682,2024-02-06,356,Cliente_0356,Goiânia,Go,Vestuário,Camiseta,4,64.61,0.0,258.44,Cartão De Crédito,5.0,Fevereiro,2024,1
1683,2024-04-07,13,Cliente_0013,Vitória Da Conquista,Ba,Casa & Decoração,Quadro Decorativo,1,194.33,0.2,155.46,Cartão De Crédito,1.0,Abril,2024,2
1684,2024-03-01,217,Cliente_0217,Rio De Janeiro,Rj,Vestuário,Calça Jeans,3,158.61,0.05,452.04,Pix,5.0,Março,2024,1
1685,2024-04-16,156,Cliente_0156,Caxias Do Sul,Rs,Eletrônicos,Smartwatch,4,741.2,0.0,2964.8,Pix,4.0,Abril,2024,2
1686,2024-09-12,164,Cliente_0164,Florianópolis,Sc,Casa & Decoração,Almofada,4,74.0,0.0,296.0,Cartão De Crédito,4.0,Setembro,2024,3
1687,2024-10-27,318,Cliente_0318,Goiânia,Go,Casa & Decoração,Vaso,4,96.53,0.15,328.2,Dinheiro,5.0,Outubro,2024,4
1688,2024-02-14,244,Cliente_0244,Fortaleza,Ce,Casa & Decoração,Luminária,4,128.67,0.2,411.74,Cartão De Crédito,4.0,Fevereiro,2024,1
1689,2024-11-05,241,Cliente_0241,Caruaru,Pe,Vestuário,Camiseta,3,60.25,0.0,180.75,Cartão De Crédito,2.0,Novembro,2024,4
1690,2024-12-16,66,Cliente_0066,Joinville,Sc,Casa & Decoração,Tapete,1,314.84,0.0,314.84,Pix,4.0,Dezembro,2024,4
1691,2024-08-25,141,Cliente_0141,Recife,Pe,Eletrônicos,Smartwatch,5,747.97,0.0,3739.85,Cartão De Crédito,5.0,Agosto,2024,3
1692,2024-03-30,462,Cliente_0462,Florianópolis,Sc,Eletrônicos,Fone De Ouvido,5,350.18,0.05,1663.36,Boleto,4.0,Março,2024,1
1693,2024-12-17,80,Cliente_0080,Joinville,Sc,Eletrônicos,Fone De Ouvido,4,342.91,0.0,1371.64,Cartão De Crédito,5.0,Dezembro,2024,4
1694,2024-11-30,464,Cliente_0464,Salvador,Ba,Casa & Decoração,Vaso,4,82.71,0.2,264.67,Cartão De Crédito,,Novembro,2024,4
1695,2024-09-09,118,Cliente_0118,Feira De Santana,Ba,Alimentos,Whey Protein,5,183.99,0.2,735.96,Boleto,5.0,Setembro,2024,3
1696,2024-11-05,289,Cliente_0289,Belo Horizonte,Mg,Eletrônicos,Smartphone,2,1644.54,0.15,2795.72,Pix,2.0,Novembro,2024,4
1697,2024-10-05,55,Cliente_0055,Aparecida De Goiânia,Go,Casa & Decoração,Luminária,3,116.77,0.15,297.76,Cartão De Crédito,4.0,Outubro,2024,4
1698,2024-05-14,450,Cliente_0450,Fortaleza,Ce,Casa & Decoração,Almofada,1,63.97,0.0,63.97,Cartão De Crédito,5.0,Maio,2024,2
1699,2024-03-23,45,Cliente_0045,Salvador,Ba,Casa & Decoração,Almofada,1,75.39,0.0,75.39,Pix,4.0,Março,2024,1
1700,2024-02-04,498,Cliente_0498,Maringá,Pr,Casa & Decoração,Almofada,3,69.68,0.05,198.59,Cartão De Crédito,5.0,Fevereiro,2024,1
1701,2024-03-16,154,Cliente_0154,Goiânia,Go,Casa & Decoração,Luminária,2,141.02,0.0,282.04,Pix,3.0,Março,2024,1
1702,2024-09-25,341,Cliente_0341,Santos,Sp,Eletrônicos,Fone De Ouvido,1,345.27,0.0,345.27,Pix,4.0,Setembro,2024,3
1703,2024-04-19,97,Cliente_0097,Curitiba,Pr,Alimentos,Whey Protein,4,181.89,0.2,582.05,Pix,5.0,Abril,2024,2
1704,2024-11-17,278,Cliente_0278,Uberlândia,Mg,Vestuário,Camiseta,5,59.07,0.15,251.05,Cartão De Crédito,5.0,Novembro,2024,4
1705,2024-02-07,290,Cliente_0290,Belo Horizonte,Mg,Vestuário,Jaqueta,4,245.99,0.1,885.56,Pix,3.0,Fevereiro,2024,1
1706,2024-08-09,22,Cliente_0022,Feira De Santana,Ba,Casa & Decoração,Quadro Decorativo,4,174.09,0.0,696.36,Boleto,5.0,Agosto,2024,3
1707,2024-04-25,384,Cliente_0384,Londrina,Pr,Eletrônicos,Notebook,4,3598.58,0.1,12954.89,Pix,5.0,Abril,2024,2
1708,2024-09-11,396,Cliente_0396,Vitória Da Conquista,Ba,Casa & Decoração,Tapete,5,282.02,0.0,1410.1,Pix,3.0,Setembro,2024,3
1709,2024-11-24,21,Cliente_0021,Goiânia,Go,Casa & Decoração,Luminária,2,132.09,0.2,211.34,Cartão De Crédito,4.0,Novembro,2024,4
1710,2024-06-06,438,Cliente_0438,Pelotas,Rs,Casa & Decoração,Quadro Decorativo,5,194.68,0.0,973.4,Pix,5.0,Junho,2024,2
1711,2024-12-04,403,Cliente_0403,Aparecida De Goiânia,Go,Casa & Decoração,Almofada,5,64.2,0.1,288.9,Pix,4.0,Dezembro,2024,4
1712,2024-11-19,33,Cliente_0033,Maringá,Pr,Eletrônicos,Tablet,5,1094.72,0.1,4926.24,Cartão De Crédito,4.0,Novembro,2024,4
1713,2024-06-14,465,Cliente_0465,Blumenau,Sc,Alimentos,Azeite Importado,2,83.44,0.0,166.88,Cartão De Crédito,4.0,Junho,2024,2
1714,2024-05-15,307,Cliente_0307,Maringá,Pr,Alimentos,Whey Protein,4,187.48,0.0,749.92,Pix,4.0,Maio,2024,2
1715,2024-10-04,284,Cliente_0284,Vitória Da Conquista,Ba,Vestuário,Tênis,3,272.58,0.15,695.08,Boleto,4.0,Outubro,2024,4
1716,2024-11-02,405,Cliente_0405,Pelotas,Rs,Vestuário,Camiseta,2,64.84,0.0,129.68,Cartão De Crédito,5.0,Novembro,2024,4
1717,2024-05-18,478,Cliente_0478,Feira De Santana,Ba,Casa & Decoração,Quadro Decorativo,4,172.28,0.15,585.75,Pix,4.0,Maio,2024,2
1718,2024-07-11,417,Cliente_0417,Florianópolis,Sc,Vestuário,Tênis,3,310.66,0.0,931.98,Cartão De Crédito,4.0,Julho,2024,3
1719,2024-10-25,421,Cliente_0421,Caxias Do Sul,Rs,Eletrônicos,Notebook,4,3838.58,0.1,13818.89,Pix,4.0,Outubro,2024,4
1720,2024-02-25,244,Cliente_0244,Campinas,Sp,Vestuário,Tênis,4,283.4,0.1,1020.24,Cartão De Crédito,4.0,Fevereiro,2024,1
1721,2024-02-05,143,Cliente_0143,Niterói,Rj,Vestuário,Calça Jeans,1,138.34,0.0,138.34,Pix,3.0,Fevereiro,2024,1
1722,2024-10-17,31,Cliente_0031,Fortaleza,Ce,Vestuário,Camiseta,1,54.53,0.15,46.35,Cartão De Crédito,1.0,Outubro,2024,4
1723,2024-11-12,310,Cliente_0310,Fortaleza,Ce,Alimentos,Azeite Importado,2,75.89,0.0,151.78,Cartão De Crédito,4.0,Novembro,2024,4
1724,2024-06-11,391,Cliente_0391,Belo Horizonte,Mg,Alimentos,Whey Protein,5,173.92,0.1,782.64,Boleto,3.0,Junho,2024,2
1725,2024-02-16,293,Cliente_0293,Aparecida De Goiânia,Go,Casa & Decoração,Tapete,1,310.49,0.0,310.49,Dinheiro,5.0,Fevereiro,2024,1
1726,2024-07-27,114,Cliente_0114,Rio De Janeiro,Rj,Alimentos,Chocolate Belga,2,31.94,0.2,51.1,Pix,4.0,Julho,2024,3
1727,2024-12-09,158,Cliente_0158,Porto Alegre,Rs,Vestuário,Calça Jeans,1,149.28,0.0,149.28,Boleto,4.0,Dezembro,2024,4
1728,2024-02-11,210,Cliente_0210,Salvador,Ba,Casa & Decoração,Vaso,1,97.84,0.2,78.27,Cartão De Crédito,5.0,Fevereiro,2024,1
1729,2024-05-19,106,Cliente_0106,Fortaleza,Ce,Casa & Decoração,Almofada,5,73.33,0.2,293.32,Pix,5.0,Maio,2024,2
1730,2024-07-17,430,Cliente_0430,Campinas,Sp,Alimentos,Azeite Importado,5,80.82,0.1,363.69,Cartão De Crédito,4.0,Julho,2024,3
1731,2024-07-25,107,Cliente_0107,Blumenau,Sc,Vestuário,Camiseta,4,56.71,0.0,226.84,Cartão De Crédito,3.0,Julho,2024,3
1732,2024-08-28,492,Cliente_0492,Porto Alegre,Rs,Alimentos,Whey Protein,4,193.68,0.1,697.25,Dinheiro,2.0,Agosto,2024,3
1733,2024-10-19,177,Cliente_0177,Olinda,Pe,Vestuário,Camiseta,1,59.32,0.05,56.35,Cartão De Crédito,4.0,Outubro,2024,4
1734,2024-06-27,118,Cliente_0118,Fortaleza,Ce,Casa & Decoração,Vaso,4,87.68,0.0,350.72,Dinheiro,4.0,Junho,2024,2
1735,2024-10-26,331,Cliente_0331,Belo Horizonte,Mg,Alimentos,Chocolate Belga,2,32.41,0.2,51.86,Pix,4.0,Outubro,2024,4
1736,2024-04-27,47,Cliente_0047,Juazeiro Do Norte,Ce,Vestuário,Camiseta,1,63.56,0.2,50.85,Cartão De Crédito,5.0,Abril,2024,2
1737,2024-03-17,151,Cliente_0151,Petrópolis,Rj,Eletrônicos,Fone De Ouvido,3,346.48,0.05,987.47,Cartão De Crédito,3.0,Março,2024,1
